Year,Ensemble Mean Rainfall,Decadally Smoothed Rainfall,ENSO,Decadally Smoothed ENSO,Maximum VEI
1500,1.1653199653885569,-0.03012191511920459,0.2739633247153637,-0.041543362261447406,4.0
1501,0.4377057959272263,-0.036228392664967975,-0.8654192477332412,-0.05820233089401368,4.0
1502,-0.3280084065519913,-0.04821160303098368,-0.11094593937782377,-0.07485252386564537,4.0
1503,0.4550285918499258,-0.06568501943238045,0.6537575155315654,-0.09149147783295379,4.0
1504,1.1095741002839021,-0.08799883371963127,1.0949325856715977,-0.10815782254224943,4.0
1505,0.37370769280929667,-0.11442582831105635,1.0783085975213935,-0.12478001411505021,4.0
1506,1.3873462452641567,-0.14408434934123177,-1.6467466907928345,-0.1413679428501638,4.0
1507,1.4895866352714338,-0.175970744180057,0.12306866304428025,-0.15781261192564108,4.0
1508,-1.128770572747992,-0.2090765121126622,-0.011202010476599102,-0.17403628524507916,4.0
1509,-0.33004525114062655,-0.24236029085521676,-0.8628617110947483,-0.18991186550217787,4.0
1510,-1.463980898791507,-0.27481949774765346,-1.2298682187184853,-0.20528444621770964,4.0
1511,-1.5981751600802812,-0.3054903406135256,1.0706359876059146,-0.22001687076191442,4.0
1512,-1.3827968640011121,-0.33353836706367,-0.6237320353956585,-0.23400191007242171,4.0
1513,-2.1807213323874213,-0.3582470659484235,-1.5981534946614688,-0.24709298267180682,4.0
1514,-0.8677579354783042,-0.37903090263521916,0.8481303000570289,-0.25917415481546624,4.0
1515,-2.040927377672964,-0.39546279543362906,-0.8257774298366006,-0.2701294499340579,4.0
1516,-0.9810647939824294,-0.40726318131433453,-1.8526283901915164,-0.27990121438613297,4.0
1517,-0.275620513113765,-0.41432501835075597,0.08470561346688614,-0.28843030650579765,4.0
1518,-0.6592672393860124,-0.4166795986084095,-0.16081790382843614,-0.2957000451142485,4.0
1519,-0.09254062353225373,-0.41447318912872005,-0.0035294005611203093,-0.30167350099336837,4.0
1520,-0.08088067656236937,-0.4079292934970141,1.0757510608829006,-0.3063727440758899,4.0
1521,0.22739023893429275,-0.3974148786228097,-0.31938517541499845,-0.3098250083016211,4.0
1522,-0.2759945265358763,-0.3833039513847459,-0.8142685149633824,-0.3120741170074288,4.0
1523,-0.29068086111372055,-0.36602127090819225,-0.5802539125412784,-0.3131926032566831,4.0
1524,-0.6501490264122665,-0.34600820424325324,-1.4856218825677794,-0.31321321005956826,4.0
1525,-0.2731082823562394,-0.3236605695889389,-0.919127517141593,-0.3122549726318443,4.0
1526,-0.3688484924599554,-0.29935872197312463,1.8967203218391344,-0.310381167807361,4.0
1527,-0.44723540639496684,-0.2733979384253782,0.05657271044346381,-0.30765087721204626,4.0
1528,-1.348684798315086,-0.2460912582629752,-2.4600433418335896,-0.3041731191532783,4.0
1529,0.03779833462372694,-0.2176381080153652,-0.4574921538936173,-0.3000162367472861,4.0
1530,0.15360069823766595,-0.1882003372246064,0.8008158722449094,-0.2953115764392722,4.0
1531,0.22464206228109235,-0.15788899418312077,0.5066991588182214,-0.29012919830798717,4.0
1532,-0.42744017693448433,-0.12671692791469485,-1.0789735570474017,-0.28461542102266846,4.0
1533,0.3441340619456814,-0.09479204703206172,-0.8129897466441359,-0.2788667028947038,4.0
1534,1.0780076465852404,-0.062096567278492054,0.3634771070626166,-0.2729878941804492,4.0
1535,-0.046124797796567064,-0.02867034656117665,-1.3129881594695056,-0.2670401479315586,4.0
1536,-0.39208229339737094,0.005397640049085405,-0.26184060104890733,-0.2611898914194496,4.0
1537,0.9283083953302701,0.040010176498882596,0.30849006933501844,-0.25554471729713346,4.0
1538,-0.056868752300031564,0.07499601514525331,-1.6672069839007781,-0.2501784552906058,4.0
1539,-0.46503977004544134,0.1100675075567664,0.4939114756257566,-0.2451869569988417,4.0
1540,-1.643717449739372,0.14489693161513997,0.5450622083956154,-0.24063319618189127,4.0
1541,-1.0247593782793523,0.1790707244250958,0.26501194648063847,-0.23654939849731071,4.0
1542,-0.029561828018545885,0.21209194194350903,-0.40634142112375843,-0.23300453884742267,4.0
1543,-1.1135576187796792,0.24338227404028942,1.2151368076807658,-0.2300689120151141,4.0
1544,0.42301074602672806,0.2723026836552934,-1.0649071055356907,-0.22777249792450247,4.0
1545,0.6665583948840927,0.29817523433419735,0.9197413259348313,-0.22610529727710937,4.0
1546,0.9494332776740628,0.32034506007767216,-1.3909930269435402,-0.22507920259538036,4.0
1547,1.6677465276594268,0.3381678475553604,-0.2452166128987032,-0.22468503499956977,4.0
1548,0.8374739967288642,0.35105996391228356,-0.6250108037149049,-0.22496200113291354,4.0
1549,1.6430787043412285,0.35853199054988283,-1.4945732608025049,-0.22591410792449132,4.0
1550,0.8901531530218735,0.3601176176270952,0.2624544098421455,-0.22750853754982736,4.0
1551,1.8690463939970778,0.3555955695394909,0.3148839109312508,-0.2297631717163626,4.076923076923077
1552,0.6725348197464694,0.34486672266969176,-0.5201518015366943,-0.2326741317509773,4.153846153846154
1553,1.2215548910402605,0.32797168090614964,-0.44598323902039905,-0.2362109695527933,4.230769230769231
1554,1.0102487553154147,0.3051658737577121,-0.2669556743258932,-0.24031107000718366,4.3076923076923075
1555,0.7750303820110185,0.2768342594534068,0.7624528226675154,-0.24501077014722983,4.384615384615385
1556,0.9161403721821981,0.2436034979399741,0.1512015660677026,-0.2501854301092269,4.461538461538462
1557,0.7202182565314025,0.20615815379467659,-0.28102212583760433,-0.25572326335103457,4.538461538461538
1558,-0.3478564175840945,0.16535390679979095,-0.1275699275280279,-0.26156434444734283,4.615384615384615
1559,-0.42107931824893985,0.1221346181245127,-0.3002036506263014,-0.2675366903088163,4.6923076923076925
1560,1.2486343661328752,0.0774650177297515,0.029718575739287947,-0.273494672982949,4.769230769230769
1561,0.10123645588756963,0.03239692344236278,-1.208129157291295,-0.279233409121536,4.846153846153847
1562,0.08581705431967691,-0.012077593725532031,-0.31043379718027314,-0.28454459403684834,4.923076923076923
1563,0.336316897031635,-0.05501261172009547,-0.0201533887113244,-0.2892253878243769,5.0
1564,-1.7695340992109414,-0.09552720751946019,0.22537012858399788,-0.29306780733997945,4.857142857142857
1565,-2.2180925396645996,-0.1328754037042843,0.6639876620855371,-0.2959138755117856,4.714285714285714
1566,-1.0842192152948533,-0.16643887841802427,-0.7669540871512631,-0.2976096515801284,4.571428571428571
1567,0.10937976621259707,-0.19574536987508512,-1.2324257553569782,-0.29807554824634785,4.428571428571429
1568,-0.5611650823857611,-0.22047097206632607,-1.063628337216444,-0.29723116036413794,4.285714285714286
1569,-1.013713581410281,-0.24043387811887448,0.6486424422545795,-0.29507003060478154,4.142857142857143
1570,-1.532282151389206,-0.255631344140223,-0.07769796307741558,-0.29170838050918246,4.0
1571,-1.681754817769103,-0.26617818467783694,-0.9881810063809023,-0.28735208392231837,4.2
1572,0.6563298455933515,-0.27230411367463975,-1.867973610022474,-0.28216139396556805,4.4
1573,-0.5555754661114267,-0.2743494775897305,-2.4408618170448926,-0.27643073383028977,4.6
1574,-0.19250713881538212,-0.2727347250939404,0.08726315010537909,-0.2705010535855986,4.8
1575,-0.3465695439737618,-0.26789158761123655,1.3097656633050043,-0.2647675647557412,5.0
1576,-0.3949441243264737,-0.260274233346519,-0.8615829427755018,-0.25959508313976887,5.2
1577,-0.042155873091188324,-0.2503696865065344,0.06808162531668205,-0.2553884845199771,5.4
1578,0.9335982392565008,-0.23863938134884027,-0.8181048199211218,-0.252491484766686,5.6
1579,0.19752262765840323,-0.22545782706167422,0.4107915348747361,-0.251189119142969,5.8
1580,0.12589467691562675,-0.2111674026859672,0.39672508336302487,-0.2517592799638322,6.0
1581,0.06659092429767126,-0.19606821878946393,1.8442908207500293,-0.25433173565463274,4.0
1582,0.0675501331797796,-0.1804031750214146,1.4977446062342359,-0.2589682273369163,4.0
1583,-0.06439420101287803,-0.1643275588424907,0.1512015660677026,-0.2655989885025183,4.0
1584,0.2846541049123962,-0.14795454445484582,-1.2899703297230694,-0.2740467131584963,4.0
1585,-1.0513982921353617,-0.13136021634782102,-0.42040787263546964,-0.2839736936866597,4.0
1586,-1.8229095138755247,-0.11455315187920664,-0.1953446484480908,-0.29504382741051555,5.0
1587,-0.48212337717286247,-0.09755977114754948,-0.5917628274144966,-0.3066636537964623,5.0
1588,0.484835312282391,-0.08037271362838763,0.19212215228358967,-0.31832435607042464,5.0
1589,0.9624650904285394,-0.06298193733449924,-1.3858779536665544,-0.3293500759309251,5.0
1590,-0.9372323070456879,-0.0454366962747622,-0.3475180784384208,-0.33912793594090135,5.0
1591,-0.6820511021944055,-0.027719592899610134,-0.7631177821935237,-0.3470179084516395,5.0
1592,0.9249374328176593,-0.009908771080285518,0.4082339982362431,-0.3524128034437442,5.0
1593,0.24530079967143917,0.007932336685702375,-1.2362620603147174,-0.3547687689591166,5.0
1594,0.06708504668213207,0.025674277738705863,1.156313464995428,-0.3536369714374664,4.5
1595,-0.6881174840712636,0.043189913019563826,-1.2452134385494429,-0.3487028313382351,4.0
1596,0.5472748209044638,0.060324595064751935,-1.954929855731234,-0.33983275340977204,4.0
1597,0.2417936149802042,0.07690579009724544,0.16654678589866023,-0.32701047148409546,4.0
1598,0.32511324704153344,0.09274612246903398,-0.6505861700998342,-0.3103812879210645,4.666666666666667
1599,0.08696834612492335,0.10765844115913797,-1.0968763135168522,-0.29029850157025816,5.333333333333333
1600,-1.447446261295073,0.12146165672542253,-2.627561991654877,-0.26724570172774054,6.0
1601,0.003333129685401036,0.1339760529448748,-1.4932944924832579,-0.2418918514800565,5.6
1602,0.6992071071645478,0.1450479816004679,-1.8603010001069948,-0.2149658444632525,5.2
1603,0.30284223040682473,0.15455697500705073,-0.9549330300804941,-0.18735080046663544,4.8
1604,1.608153545277496,0.16240671546821142,1.1946765145728222,-0.1599408775722054,4.4
1605,1.3059372990572404,0.16851992567384494,0.1678255542179067,-0.13365233294062218,4.0
1606,1.0580823136879,0.1728011792789889,1.25349985725816,-0.10933981038820521,4.0
1607,-0.0747927303757224,0.17521935240988962,1.4760055448070457,-0.08779425169908855,4.0
1608,-0.696449007791891,0.1757961762988761,0.198515993879822,-0.06976179723046794,4.0
1609,-0.43497869529234184,0.17455672173603545,1.2458272473426812,-0.0557492762793336,4.0
1610,0.44831347276889033,0.1715630521931048,3.1652584945316327,-0.0461542409218647,4.0
1611,0.10745750844702652,0.16688273845487533,-0.7324273425316083,-0.04106046331211305,4.0
1612,0.48179202545024363,0.16057426863982013,0.3276715941237155,-0.0404580651463576,4.0
1613,-0.25084773167089597,0.1527287855371451,-0.2081323316405555,-0.04411992202320338,4.0
1614,-0.6997363045402912,0.14348467959091046,0.8980022645076412,-0.05155967077927273,4.0
1615,0.3181213970705853,0.13295248817417854,0.3404592773161802,-0.06219477576156396,4.0
1616,0.8815643749937597,0.12130108168006792,-0.4613284588513567,-0.0752340927763847,4.0
1617,0.550964501174746,0.10867698004284095,-0.20941109995980198,-0.08982994360842486,4.0
1618,0.05012023337511386,0.0952087979486704,0.36731341202035606,-0.10510023585365108,4.0
1619,-0.11180426075261961,0.08107331541743244,0.6077218560386926,-0.1200997080872251,4.0
1620,0.9872550679758376,0.06644082664703797,0.908232411061613,-0.13396151801445474,4.0
1621,0.32820788084236163,0.051483567072648735,0.3276715941237155,-0.14585999205862252,4.0
1622,0.03339272024360375,0.03632845772045529,-1.609662409534687,-0.15517530497926074,4.0
1623,0.6244627869905471,0.02112051629737105,-2.843673837607531,-0.16135940924990136,4.333333333333333
1624,-0.8422359370239695,0.005976177212225875,-2.3027548385662735,-0.1640220775151082,4.666666666666667
1625,-0.43623806057632253,-0.009011407558949724,-1.937027099261783,-0.16296519558076478,5.0
1626,0.3549367800492939,-0.023787468701465343,-3.3845928366487876,-0.15825480099456432,5.0
1627,-0.4045809900639589,-0.03830743157287575,-0.42935925087019494,-0.15003880000913986,5.0
1628,-0.11478258220688808,-0.052586567738267045,-0.41017772608149783,-0.1386284176744368,5.0
1629,-0.31307395338698024,-0.06669765502085666,2.0655177399796685,-0.12451247981619379,5.0
1630,-1.9313549941220494,-0.08070242657832626,0.5706375747805449,-0.1081941615274162,5.0
1631,-0.4726432582212746,-0.09469093996103767,1.2790752236430893,-0.09030281116589657,5.0
1632,0.18270512263950892,-0.10884496487004805,0.20363106715680787,-0.07150573210903621,4.857142857142857
1633,0.2893083152417241,-0.12332203677929486,-0.4127352627199908,-0.052427175134229176,4.714285714285714
1634,0.3292462447277278,-0.1382858510455983,1.0309941697092742,-0.033649584778478805,4.571428571428571
1635,0.23416553750001298,-0.1538752932938889,2.151195217369182,-0.015772212188861476,4.428571428571429
1636,0.3515594759834624,-0.1702741123061472,0.7522226761135437,0.0007816763377000505,4.285714285714286
1637,0.7349061454467725,-0.18759588896268595,-0.745215025724073,0.015619441963306786,4.142857142857143
1638,0.28543008215560656,-0.20589851960689154,0.14480772447147025,0.02840993441690156,4.0
1639,-0.7174814118340577,-0.22525360693318888,-0.15442406223220378,0.0389647100489421,4.5
1640,-0.3893273471412948,-0.2456352791224691,0.3685921803396025,0.04717395160703498,5.0
1641,0.3001095696026781,-0.26699864621858965,-0.9881810063809023,0.05298439132050502,4.0
1642,-1.567670474104795,-0.2892434666378405,-0.3897174329735543,0.05639079501562461,4.0
1643,-0.5850492417742074,-0.3122167359030053,-0.5546785461563489,0.05748448035190762,4.0
1644,1.2303078134751997,-0.33572166128731024,-0.5649086927103207,0.05636330756558216,4.0
1645,0.9691359122688905,-0.35952719802890903,-0.7221971959776365,0.05314890715235485,4.0
1646,-0.9036683703295856,-0.3833672727494234,1.4069520555677362,0.04809385667052751,4.0
1647,-1.484504604693893,-0.4069742747088274,2.474723602138539,0.04135973517349674,4.0
1648,-0.4932097742299909,-0.4300564975314983,-0.3679783715463643,0.0331583744642418,4.0
1649,-1.3184996653555006,-0.45233677817344453,0.4990265489027425,0.023749345185629135,4.0
1650,-0.2437450078416016,-0.4735649470458584,-1.066185873854937,0.013357902925990067,4.0
1651,0.5693173332590629,-0.4934702577012392,1.596209766816214,0.0022361812891456244,4.5
1652,-0.6795604214653056,-0.5117995777107462,0.4197429131094614,-0.009274850239303894,5.0
1653,-0.6406111866388253,-0.5283186477428446,-2.2618342523503867,-0.020941339138793223,4.666666666666667
1654,-1.8896921337760524,-0.5428239498104409,-0.532939484729159,-0.03245010874211829,4.333333333333333
1655,-2.4621828532011794,-0.5550851602546051,0.20618860379530082,-0.04347451024898491,4.0
1656,-0.829115720056606,-0.5649687643268791,1.827666832599825,-0.05373271859487738,4.4
1657,0.2833034022719286,-0.5722461190817244,-0.24265907626021024,-0.06290162054503838,4.8
1658,-0.8498647440955801,-0.5767127509580231,-0.9178487488223466,-0.07069176864866697,5.2
1659,-0.061935240982832415,-0.5781834426558471,-0.6505861700998342,-0.07686236391678591,5.6
1660,-0.35319622908469933,-0.5764648348063759,0.33918050899693375,-0.08118589020460751,6.0
1661,1.0634246102922704,-0.5713629597202432,1.890326480242902,-0.0834791909251581,5.666666666666667
1662,-0.04945802052509722,-0.56266053048162,-0.7439362574048266,-0.08361635938601998,5.333333333333333
1663,-0.36398045077008656,-0.5501678788722051,-2.6480222847628205,-0.08151647932141308,5.0
1664,-0.9466760260482225,-0.533697767823018,-1.8539071585107627,-0.0772212524117459,5.0
1665,-1.037760234789472,-0.5130735308946603,0.628182149146636,-0.07078420328680066,5.0
1666,-2.918700539003859,-0.48817589196766237,-0.7580027089165378,-0.062315497457083036,5.0
1667,-1.9493536600021997,-0.45894767979806306,-0.44214693406265965,-0.05198949794811199,5.0
1668,0.010830289576010529,-0.42533348031074275,0.4951902439450031,-0.04005533421081988,5.0
1669,-1.2091429155071802,-0.3874361169019856,-0.6531437067383271,-0.02675412194726235,5.0
1670,-0.7088138767222624,-0.34537122083791455,0.44276074285589784,-0.012411834847272811,5.0
1671,0.10261234863225664,-0.2993596792566355,2.105159557876309,0.002706407490830915,5.0
1672,-0.34902363665781827,-0.2497494279026381,-0.24138030794096377,0.018253312572343486,5.0
1673,0.2977475300005499,-0.19697021582632057,0.3826586318513137,0.03391243979887311,5.0
1674,-1.0459957978751286,-0.14153043416903874,0.25094549496892726,0.04938486558118366,5.0
1675,0.5152516415046282,-0.08403404138036447,-0.5597936194333348,0.0643564658012308,5.0
1676,-1.583154779691263,-0.02517266518830459,-1.061070800577951,0.0785621055773626,5.0
1677,-0.7098258296781141,0.034294732345712474,0.2624544098421455,0.09182372140110906,5.0
1678,0.7524949465658793,0.09356464094745606,0.6665451987240301,0.10395402993810393,5.0
1679,-0.03934886703669462,0.15183243667879393,-0.15698159887069674,0.11475767580142032,5.0
1680,0.8649263779622479,0.20827068340257945,0.9312502408080495,0.12412793852671403,5.0
1681,-0.13605345573335106,0.26205210182036504,0.562964964865066,0.13193995073049458,4.9
1682,1.239377428344868,0.31245156983668015,0.6575938204893049,0.13814030653328307,4.8
1683,1.1656705892398052,0.358807117212935,0.6972356383859454,0.14267598782910162,4.7
1684,0.34773330122336454,0.4004808301144993,0.20874614043379375,0.14550094145179615,4.6
1685,1.2634924832356236,0.4369832003949948,-1.7170789483513906,0.1465839087314604,4.5
1686,1.2494300040028903,0.467978157850015,0.2905873128655679,0.14594987447899255,4.4
1687,1.0168867652637745,0.4932506733537782,0.6921205651089595,0.14360185647663615,4.3
1688,1.1761964051151363,0.5126883250055305,-0.24138030794096377,0.1395335181757814,4.2
1689,1.6100143160501332,0.5263620917248104,0.22153382362625848,0.13384415996751028,4.1
1690,0.7210607297708804,0.5345003009562296,0.6959568700666989,0.12649632324396065,4.0
1691,1.108025143844142,0.5374568087941667,0.33918050899693375,0.11757134478305414,4.0
1692,0.7974724535630185,0.5356994916489303,0.4082339982362431,0.10711940325947598,4.0
1693,1.4987604486750965,0.5298342081013785,0.3634771070626166,0.09522539967317073,4.0
1694,0.17372250485645446,0.5205456590417074,-0.46772230044758906,0.08203705290878396,4.0
1695,1.7671111833794935,0.508587276481239,1.4913507646380033,0.06763890121780933,4.076923076923077
1696,-0.8750293915732223,0.4947645382183801,-0.8935521507566636,0.05215328147436739,4.153846153846154
1697,-0.26031192346291554,0.4798873749946733,-0.7835780753014672,0.03574310797407087,4.230769230769231
1698,0.5667339103843366,0.46477786077665373,0.6384122957006078,0.01863601145146699,4.3076923076923075
1699,0.4702169561855527,0.4502657021940203,0.34813188723165905,0.0009747227390389454,4.384615384615385
1700,0.34374859371518485,0.43706957930206874,0.18956461564509672,-0.017027640724703606,4.461538461538462
1701,0.43593954119965506,0.4258767651108925,0.6013280144424602,-0.035186763560723665,4.538461538461538
1702,0.015365213263896851,0.4172568394394502,0.3826586318513137,-0.05332926204849656,4.615384615384615
1703,-0.5057321987060355,0.41168230132899003,0.6703815036817696,-0.0711749483922769,4.6923076923076925
1704,-0.027268296820949018,0.40948527952634917,-1.672322057177764,-0.08856963212618486,4.769230769230769
1705,-0.1482685190632822,0.41091463731503797,-1.2490497435071821,-0.10536988059779374,4.846153846153847
1706,0.8588836944845865,0.41603126406587176,-0.4255229459124555,-0.12147677077671892,4.923076923076923
1707,-0.07497706241808241,0.4248429089102911,-0.9702782499114517,-0.13670741406204623,5.0
1708,0.9320946397062141,0.4371471633116588,0.3532469605086449,-0.15105940939684878,4.8
1709,-1.0895940737204723,0.4526904591574594,0.3647558753818631,-0.16446770758347892,4.6
1710,-0.8910929445577382,0.4711306507156187,-0.1314062324857673,-0.17690660160174823,4.4
1711,-0.65980974414079,0.49199357459262405,0.12178989472503378,-0.1883636508219345,4.2
1712,0.6706090638282441,0.5147866772245522,0.40056138832076427,-0.1989046144263351,4.0
1713,0.4176314510176578,0.5389733474115188,-0.6659313899307918,-0.20848774057808947,4.0
1714,0.9069092651934432,0.5639891737690135,-0.23882277130247082,-0.21718767096637617,4.0
1715,1.8088053731907558,0.5892345643913379,-0.7158033543814042,-0.22503184298701553,4.0
1716,2.0691459270340893,0.6141187064023981,-2.191501994791831,-0.23200404123527546,4.0
1717,1.749954486919549,0.6381519421246954,-1.179996254267873,-0.23813420209334818,4.0
1718,1.0365119892149344,0.6607623264481881,0.5271594519261648,-0.2434097619409846,4.0
1719,1.0607877393892167,0.6815262553257094,0.9632194487892113,-0.24774621962356408,4.0
1720,0.37611813252967125,0.7000694568428707,1.68828108580196,-0.25113543505163355,4.0
1721,-0.9920098187701154,0.7160069321361682,0.6320184541043754,-0.2534923207995625,5.0
1722,0.5955377338622106,0.7290919247244887,-0.14547268399747848,-0.2547321130565124,4.833333333333333
1723,1.6082962271789683,0.7390312078560364,0.7279260780478607,-0.25480150113474825,4.666666666666667
1724,1.4165671784757443,0.7456685395067677,-0.679997841442503,-0.2535983612787909,4.5
1725,1.215424717487641,0.748882352969267,-2.656973662997546,-0.2511163558630573,4.333333333333333
1726,1.1209013562925243,0.7486230083666883,-1.724751558266869,-0.2472913310763861,4.166666666666667
1727,0.8224873996703292,0.7448524406537841,0.3033749960580326,-0.24221304682323058,4.0
1728,-0.47891136310080173,0.7376185217762687,-1.3909930269435402,-0.23590447744687526,4.0
1729,0.15355018290030503,0.7270195856102379,0.282914702950089,-0.22842956095194628,4.0
1730,0.28960351967960746,0.7132093976645772,-1.052119422343226,-0.21995476277407996,4.0
1731,2.113726816821162,0.6963798279412334,-1.5111972489527088,-0.2106425765317716,4.0
1732,1.8794807067359893,0.6767713627339053,0.36987094865884895,-0.20071441962158543,4.0
1733,1.1300331683957814,0.6546535000084761,-1.5111972489527088,-0.1903753395216546,4.0
1734,1.7571057214505845,0.6303537195200473,0.3417380456354267,-0.17984551952836272,4.0
1735,0.8394780119015505,0.6042271073003205,2.481117443734772,-0.16938515619409997,4.0
1736,0.9074676891757094,0.576652986340348,1.052733231136464,-0.15918995658953622,4.0
1737,1.0334780668777108,0.5480257776631552,0.6358547590621149,-0.14939949058257784,4.0
1738,-0.033049333625641955,0.5186511608183075,1.285469065239322,-0.14021913045398396,4.5
1739,0.0374884231134721,0.4889606456344343,-0.5201518015366943,-0.13174162449860194,5.0
1740,-0.16987580447316436,0.45926106986577164,-0.030383535265296174,-0.12401354683524063,4.5
1741,0.10398631730623123,0.42985589255276946,-0.9293576636955648,-0.11704676138314683,4.0
1742,0.98966005086768,0.40099436661600313,-3.538045034958364,-0.11079839311864263,4.0
1743,-0.25460254604567084,0.37287817912470284,-1.48178557761004,-0.1051348096341404,4.0
1744,-1.4289143336231684,0.34566188889779725,-0.44981954397813845,-0.09998947849000149,4.0
1745,-0.13162525604530165,0.31942182280730896,1.4581027883375952,-0.0951602702101375,4.0
1746,-1.1452640559536633,0.29422842379231384,0.8609179832494935,-0.09047831332720532,4.0
1747,0.34355630204731696,0.2701125390513715,3.051448114118697,-0.08572443445583532,4.0
1748,0.20412453382562395,0.24706793550503736,0.2726845563961173,-0.08069291149466076,4.0
1749,1.4478047195336572,0.22514153194370562,0.041227490612506155,-0.07521885065980173,4.0
1750,1.1926720842487148,0.204322132321533,-1.37309027047409,-0.06915260725050637,4.0
1751,0.2334370797357541,0.18460972754133192,0.6997931750244383,-0.06231393152198121,4.0
1752,0.7297166014880508,0.1660825115509066,-1.5188698588681875,-0.0546506197870627,4.0
1753,0.9724742059169927,0.14878035663163242,-0.6608163166538059,-0.04617719866138997,4.0
1754,2.6095732281517874,0.13282222570703794,-0.6787190731232565,-0.03694010208606589,4.0
1755,0.31279940542676066,0.11835651428051186,-1.4702766627368218,-0.027076248535243996,5.0
1756,-0.8215051887250078,0.10549793708056229,0.08982068674387203,-0.016778253130713933,4.75
