dataSetName,mode,time_id,archiveType,geo_meanLon,geo_meanLat,geo_meanElev,geo_type,collectionName,createdBy,hasPaleoDepth,investigators,tagMD5,lipdverseLink,maxYear,minYear,nUniqueAges,archiveTypeOriginal,hasDepth,hasChron,originalDataUrl,datasetId,changelog,pub1_author,pub1_abstract,pub1_journal,pub1_pages,pub1_publisher,pub1_title,pub1_type,pub1_doi,pub1_year,pub1_citation,geo_country,geo_location,geo_siteName,@context,lipdVersion,tableType,paleoData_tableName,paleoData_missingValue,paleoData_filename
TR16WEXI,paleoData,57.062892031,Wood,95.07,30.42,3100.0,Point,,lipd.net,,"Wernicke, Jakob",,http://lipdverse.org/iso2k/1_0_0/TR16WEXI.html,2012,1352,0,,0,0,https://doi.org/10.1594/PANGAEA.869840,iso2k100_TR16WEXI,"[{'version': '1.0.2', 'lastVersion': '1.0.1', 'curator': 'nicholas', 'timestamp': '2022-08-16 23:29:57 UTC', 'changes': {'Paleo Interpretation metadata': [[""d18O (WEB640da8ea): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (WEB640da8ea): interpretation4_scope: '' has been replaced by 'isotope'""]]}}, {'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-12 20:10:15 UTC', 'notes': 'Updated lipdverse database entry with a changed file.', 'changes': {'Dataset': [['chronData has been added to this dataset']], 'ChronData table': [[""Column 'addR5zETtHt2W2h3VCfB', with variable name 'yearEnsemble', was added to the dataset""]]}}]",,,Global and Planetary Change,26-35,Elsevier BV,Multi-century humidity reconstructions from the southeastern Tibetan Plateau inferred from tree-ring δ 18 O,article-journal,10.1016/j.gloplacha.2016.12.013,,"Wernicke, J., Hochreuther, P., GrieSSinger, J., Zhu, H., Wang, L. and Braeuning, A.: Multi-century humidity reconstructions from the southeastern Tibetan Plateau inferred from tree-ring δ18O, Global and Planetary Change, 149, 26–35, doi:10.1016/j.gloplacha.2016.12.013, 2017.",,"Tibet Plateau, China","Xinpu, China",context.jsonld,1.3,meas,paleo0measurement0,nan,TR16WEXI.paleo0measurement0.csv
IC06THPR,paleoData,57.062892031,GlacierIce,89.0833,33.9167,6070.0,Point,,matlab,1.0,,fd744603b223d1fb88fb0e0ba430e2f5,http://lipdverse.org/iso2k/1_0_0/IC06THPR.html,-Inf,Inf,0,glacier ice,0,0,,poe6t9cnB2J9vBRm9eT1,"[{'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-16 23:28:23 UTC', 'changes': {'Paleo Interpretation metadata': [[""d18O (IC06THPR01A): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR01A): interpretation4_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR02A): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR02A): interpretation4_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR02B): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR02B): interpretation4_scope: '' has been replaced by 'isotope'""]]}}]",Thompson,,,,,,,10.3189/172756406781812357,2006.0,"Thompson, L. G., Tandong, Y., Davis, M. E., Mosley-Thompson, E., Mashiotta, T. A., Lin, P.-N., Mikhalenko, V. N. and Zagorodnov, V. S.: Holocene climate variability archived in the Puruogangri ice cap on the central Tibetan Plateau, Annals of Glaciology, 43, 61–69, doi:10.3189/172756406781812357, 2006.",,,Puruogangri ice cap,context.jsonld,1.3,meas,paleo0measurement0,nan,IC06THPR.paleo0measurement0.csv
IC06THPR,paleoData,57.062892031,GlacierIce,89.0833,33.9167,6070.0,Point,,matlab,1.0,,fd744603b223d1fb88fb0e0ba430e2f5,http://lipdverse.org/iso2k/1_0_0/IC06THPR.html,-Inf,Inf,0,glacier ice,0,0,,poe6t9cnB2J9vBRm9eT1,"[{'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-16 23:28:23 UTC', 'changes': {'Paleo Interpretation metadata': [[""d18O (IC06THPR01A): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR01A): interpretation4_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR02A): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR02A): interpretation4_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR02B): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR02B): interpretation4_scope: '' has been replaced by 'isotope'""]]}}]",Thompson,,,,,,,10.3189/172756406781812357,2006.0,"Thompson, L. G., Tandong, Y., Davis, M. E., Mosley-Thompson, E., Mashiotta, T. A., Lin, P.-N., Mikhalenko, V. N. and Zagorodnov, V. S.: Holocene climate variability archived in the Puruogangri ice cap on the central Tibetan Plateau, Annals of Glaciology, 43, 61–69, doi:10.3189/172756406781812357, 2006.",,,Puruogangri ice cap,context.jsonld,1.3,meas,paleo0measurement0,nan,IC06THPR.paleo0measurement0.csv
IC06THPR,paleoData,57.062892031,GlacierIce,89.0833,33.9167,6070.0,Point,,matlab,1.0,,fd744603b223d1fb88fb0e0ba430e2f5,http://lipdverse.org/iso2k/1_0_0/IC06THPR.html,-Inf,Inf,0,glacier ice,0,0,,poe6t9cnB2J9vBRm9eT1,"[{'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-16 23:28:23 UTC', 'changes': {'Paleo Interpretation metadata': [[""d18O (IC06THPR01A): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR01A): interpretation4_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR02A): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR02A): interpretation4_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR02B): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR02B): interpretation4_scope: '' has been replaced by 'isotope'""]]}}]",Thompson,,,,,,,10.3189/172756406781812357,2006.0,"Thompson, L. G., Tandong, Y., Davis, M. E., Mosley-Thompson, E., Mashiotta, T. A., Lin, P.-N., Mikhalenko, V. N. and Zagorodnov, V. S.: Holocene climate variability archived in the Puruogangri ice cap on the central Tibetan Plateau, Annals of Glaciology, 43, 61–69, doi:10.3189/172756406781812357, 2006.",,,Puruogangri ice cap,context.jsonld,1.3,meas,paleo0measurement1,nan,IC06THPR.paleo0measurement1.csv
IC06THPR,paleoData,57.062892031,GlacierIce,89.0833,33.9167,6070.0,Point,,matlab,1.0,,fd744603b223d1fb88fb0e0ba430e2f5,http://lipdverse.org/iso2k/1_0_0/IC06THPR.html,-Inf,Inf,0,glacier ice,0,0,,poe6t9cnB2J9vBRm9eT1,"[{'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-16 23:28:23 UTC', 'changes': {'Paleo Interpretation metadata': [[""d18O (IC06THPR01A): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR01A): interpretation4_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR02A): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR02A): interpretation4_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR02B): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR02B): interpretation4_scope: '' has been replaced by 'isotope'""]]}}]",Thompson,,,,,,,10.3189/172756406781812357,2006.0,"Thompson, L. G., Tandong, Y., Davis, M. E., Mosley-Thompson, E., Mashiotta, T. A., Lin, P.-N., Mikhalenko, V. N. and Zagorodnov, V. S.: Holocene climate variability archived in the Puruogangri ice cap on the central Tibetan Plateau, Annals of Glaciology, 43, 61–69, doi:10.3189/172756406781812357, 2006.",,,Puruogangri ice cap,context.jsonld,1.3,meas,paleo0measurement1,nan,IC06THPR.paleo0measurement1.csv
IC06THPR,paleoData,57.062892031,GlacierIce,89.0833,33.9167,6070.0,Point,,matlab,1.0,,fd744603b223d1fb88fb0e0ba430e2f5,http://lipdverse.org/iso2k/1_0_0/IC06THPR.html,-Inf,Inf,0,glacier ice,0,0,,poe6t9cnB2J9vBRm9eT1,"[{'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-16 23:28:23 UTC', 'changes': {'Paleo Interpretation metadata': [[""d18O (IC06THPR01A): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR01A): interpretation4_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR02A): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR02A): interpretation4_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR02B): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR02B): interpretation4_scope: '' has been replaced by 'isotope'""]]}}]",Thompson,,,,,,,10.3189/172756406781812357,2006.0,"Thompson, L. G., Tandong, Y., Davis, M. E., Mosley-Thompson, E., Mashiotta, T. A., Lin, P.-N., Mikhalenko, V. N. and Zagorodnov, V. S.: Holocene climate variability archived in the Puruogangri ice cap on the central Tibetan Plateau, Annals of Glaciology, 43, 61–69, doi:10.3189/172756406781812357, 2006.",,,Puruogangri ice cap,context.jsonld,1.3,meas,paleo0measurement2,nan,IC06THPR.paleo0measurement2.csv
IC06THPR,paleoData,57.062892031,GlacierIce,89.0833,33.9167,6070.0,Point,,matlab,1.0,,fd744603b223d1fb88fb0e0ba430e2f5,http://lipdverse.org/iso2k/1_0_0/IC06THPR.html,-Inf,Inf,0,glacier ice,0,0,,poe6t9cnB2J9vBRm9eT1,"[{'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-16 23:28:23 UTC', 'changes': {'Paleo Interpretation metadata': [[""d18O (IC06THPR01A): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR01A): interpretation4_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR02A): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR02A): interpretation4_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR02B): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (IC06THPR02B): interpretation4_scope: '' has been replaced by 'isotope'""]]}}]",Thompson,,,,,,,10.3189/172756406781812357,2006.0,"Thompson, L. G., Tandong, Y., Davis, M. E., Mosley-Thompson, E., Mashiotta, T. A., Lin, P.-N., Mikhalenko, V. N. and Zagorodnov, V. S.: Holocene climate variability archived in the Puruogangri ice cap on the central Tibetan Plateau, Annals of Glaciology, 43, 61–69, doi:10.3189/172756406781812357, 2006.",,,Puruogangri ice cap,context.jsonld,1.3,meas,paleo0measurement2,nan,IC06THPR.paleo0measurement2.csv
IC15GANK,paleoData,57.062892031,GlacierIce,90.2,29.04,5950.0,Point,,matlab,0.0,,338535d0a60635a55eefa06eab7ff213,http://lipdverse.org/iso2k/1_0_0/IC15GANK.html,2006,1864,0,glacier ice,0,0,https://www.ncdc.noaa.gov/paleo-search/study/21171,iso2k100_IC15GANK,"[{'version': '1.0.2', 'lastVersion': '1.0.1', 'curator': 'nicholas', 'timestamp': '2022-08-16 23:28:37 UTC', 'changes': {'Paleo Interpretation metadata': [[""d18O (IC15GANK01A): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (IC15GANK01A): interpretation4_scope: '' has been replaced by 'isotope'""], [""d2H (IC15GANK01B): interpretation1_scope: '' has been replaced by 'isotope'""], [""d2H (IC15GANK01B): interpretation2_scope: '' has been replaced by 'isotope'""], [""d2H (IC15GANK01B): interpretation3_scope: '' has been replaced by 'isotope'""]]}}, {'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-12 20:06:52 UTC', 'notes': 'Updated lipdverse database entry with a changed file.', 'changes': {'Dataset': [['chronData has been added to this dataset']], 'ChronData table': [[""Column 'addRescXypALxrfA6x0f', with variable name 'yearEnsemble', was added to the dataset""]]}}]",Gao,,,,,,,10.1007/s00382-015-2584-3,2015.0,"Gao, J., Risi, C., Masson-Delmotte, V., He, Y. and Xu, B.: Southern Tibetan Plateau ice core δ18O reflects abrupt shifts in atmospheric circulation in the late 1970s, Climate Dynamics, 46(1-2), 291–302, doi:10.1007/s00382-015-2584-3, 2015.",,,Noijin Kangsang Glacier,context.jsonld,1.3,meas,paleo0measurement0,nan,IC15GANK.paleo0measurement0.csv
IC15GANK,paleoData,57.062892031,GlacierIce,90.2,29.04,5950.0,Point,,matlab,0.0,,338535d0a60635a55eefa06eab7ff213,http://lipdverse.org/iso2k/1_0_0/IC15GANK.html,2006,1864,0,glacier ice,0,0,https://www.ncdc.noaa.gov/paleo-search/study/21171,iso2k100_IC15GANK,"[{'version': '1.0.2', 'lastVersion': '1.0.1', 'curator': 'nicholas', 'timestamp': '2022-08-16 23:28:37 UTC', 'changes': {'Paleo Interpretation metadata': [[""d18O (IC15GANK01A): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (IC15GANK01A): interpretation4_scope: '' has been replaced by 'isotope'""], [""d2H (IC15GANK01B): interpretation1_scope: '' has been replaced by 'isotope'""], [""d2H (IC15GANK01B): interpretation2_scope: '' has been replaced by 'isotope'""], [""d2H (IC15GANK01B): interpretation3_scope: '' has been replaced by 'isotope'""]]}}, {'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-12 20:06:52 UTC', 'notes': 'Updated lipdverse database entry with a changed file.', 'changes': {'Dataset': [['chronData has been added to this dataset']], 'ChronData table': [[""Column 'addRescXypALxrfA6x0f', with variable name 'yearEnsemble', was added to the dataset""]]}}]",Gao,,,,,,,10.1007/s00382-015-2584-3,2015.0,"Gao, J., Risi, C., Masson-Delmotte, V., He, Y. and Xu, B.: Southern Tibetan Plateau ice core δ18O reflects abrupt shifts in atmospheric circulation in the late 1970s, Climate Dynamics, 46(1-2), 291–302, doi:10.1007/s00382-015-2584-3, 2015.",,,Noijin Kangsang Glacier,context.jsonld,1.3,meas,paleo0measurement0,nan,IC15GANK.paleo0measurement0.csv
IC15GANK,paleoData,57.062892031,GlacierIce,90.2,29.04,5950.0,Point,,matlab,0.0,,338535d0a60635a55eefa06eab7ff213,http://lipdverse.org/iso2k/1_0_0/IC15GANK.html,2006,1864,0,glacier ice,0,0,https://www.ncdc.noaa.gov/paleo-search/study/21171,iso2k100_IC15GANK,"[{'version': '1.0.2', 'lastVersion': '1.0.1', 'curator': 'nicholas', 'timestamp': '2022-08-16 23:28:37 UTC', 'changes': {'Paleo Interpretation metadata': [[""d18O (IC15GANK01A): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (IC15GANK01A): interpretation4_scope: '' has been replaced by 'isotope'""], [""d2H (IC15GANK01B): interpretation1_scope: '' has been replaced by 'isotope'""], [""d2H (IC15GANK01B): interpretation2_scope: '' has been replaced by 'isotope'""], [""d2H (IC15GANK01B): interpretation3_scope: '' has been replaced by 'isotope'""]]}}, {'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-12 20:06:52 UTC', 'notes': 'Updated lipdverse database entry with a changed file.', 'changes': {'Dataset': [['chronData has been added to this dataset']], 'ChronData table': [[""Column 'addRescXypALxrfA6x0f', with variable name 'yearEnsemble', was added to the dataset""]]}}]",Gao,,,,,,,10.1007/s00382-015-2584-3,2015.0,"Gao, J., Risi, C., Masson-Delmotte, V., He, Y. and Xu, B.: Southern Tibetan Plateau ice core δ18O reflects abrupt shifts in atmospheric circulation in the late 1970s, Climate Dynamics, 46(1-2), 291–302, doi:10.1007/s00382-015-2584-3, 2015.",,,Noijin Kangsang Glacier,context.jsonld,1.3,meas,paleo0measurement0,nan,IC15GANK.paleo0measurement0.csv
IC06WAML,paleoData,57.062892031,GlacierIce,90.76,35.81,5680.0,Point,,matlab,0.0,,6e4e791ae9be49b4588f32676590e258,http://lipdverse.org/iso2k/1_0_0/IC06WAML.html,1999,1129,0,glacier ice,0,0,https://www.ncdc.noaa.gov/paleo-search/study/21171,iso2k100_IC06WAML,"[{'version': '1.0.2', 'lastVersion': '1.0.1', 'curator': 'nicholas', 'timestamp': '2022-08-16 23:28:24 UTC', 'changes': {'Paleo Interpretation metadata': [[""d18O (IC06WAML01A): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (IC06WAML01A): interpretation4_scope: '' has been replaced by 'isotope'""]]}}, {'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-12 19:53:53 UTC', 'notes': 'Updated lipdverse database entry with a changed file.', 'changes': {'Dataset': [['chronData has been added to this dataset']], 'ChronData table': [[""Column 'addRtOFu8OFaRl7jljNg', with variable name 'yearEnsemble', was added to the dataset""]]}}]",Wang,,,,,,,10.1007/s11430-006-1079-9,2006.0,"Wang, N., Yao, T., Pu, J., Zhang, Y. and Sun, W.: Climatic and environmental changes over the last millennium recorded in the Malan ice core from the northern Tibetan Plateau, Science in China Series D: Earth Sciences, 49(10), 1079–1089, doi:10.1007/s11430-006-1079-9, 2006.",,,Malan Glacier,context.jsonld,1.3,meas,paleo0measurement0,nan,IC06WAML.paleo0measurement0.csv
IC06WAML,paleoData,57.062892031,GlacierIce,90.76,35.81,5680.0,Point,,matlab,0.0,,6e4e791ae9be49b4588f32676590e258,http://lipdverse.org/iso2k/1_0_0/IC06WAML.html,1999,1129,0,glacier ice,0,0,https://www.ncdc.noaa.gov/paleo-search/study/21171,iso2k100_IC06WAML,"[{'version': '1.0.2', 'lastVersion': '1.0.1', 'curator': 'nicholas', 'timestamp': '2022-08-16 23:28:24 UTC', 'changes': {'Paleo Interpretation metadata': [[""d18O (IC06WAML01A): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (IC06WAML01A): interpretation4_scope: '' has been replaced by 'isotope'""]]}}, {'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-12 19:53:53 UTC', 'notes': 'Updated lipdverse database entry with a changed file.', 'changes': {'Dataset': [['chronData has been added to this dataset']], 'ChronData table': [[""Column 'addRtOFu8OFaRl7jljNg', with variable name 'yearEnsemble', was added to the dataset""]]}}]",Wang,,,,,,,10.1007/s11430-006-1079-9,2006.0,"Wang, N., Yao, T., Pu, J., Zhang, Y. and Sun, W.: Climatic and environmental changes over the last millennium recorded in the Malan ice core from the northern Tibetan Plateau, Science in China Series D: Earth Sciences, 49(10), 1079–1089, doi:10.1007/s11430-006-1079-9, 2006.",,,Malan Glacier,context.jsonld,1.3,meas,paleo0measurement0,nan,IC06WAML.paleo0measurement0.csv
IC06WAML,paleoData,57.062892031,GlacierIce,90.76,35.81,5680.0,Point,,matlab,0.0,,6e4e791ae9be49b4588f32676590e258,http://lipdverse.org/iso2k/1_0_0/IC06WAML.html,1999,1129,0,glacier ice,0,0,https://www.ncdc.noaa.gov/paleo-search/study/21171,iso2k100_IC06WAML,"[{'version': '1.0.2', 'lastVersion': '1.0.1', 'curator': 'nicholas', 'timestamp': '2022-08-16 23:28:24 UTC', 'changes': {'Paleo Interpretation metadata': [[""d18O (IC06WAML01A): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (IC06WAML01A): interpretation4_scope: '' has been replaced by 'isotope'""]]}}, {'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-12 19:53:53 UTC', 'notes': 'Updated lipdverse database entry with a changed file.', 'changes': {'Dataset': [['chronData has been added to this dataset']], 'ChronData table': [[""Column 'addRtOFu8OFaRl7jljNg', with variable name 'yearEnsemble', was added to the dataset""]]}}]",Wang,,,,,,,10.1007/s11430-006-1079-9,2006.0,"Wang, N., Yao, T., Pu, J., Zhang, Y. and Sun, W.: Climatic and environmental changes over the last millennium recorded in the Malan ice core from the northern Tibetan Plateau, Science in China Series D: Earth Sciences, 49(10), 1079–1089, doi:10.1007/s11430-006-1079-9, 2006.",,,Malan Glacier,context.jsonld,1.3,meas,paleo0measurement0,nan,IC06WAML.paleo0measurement0.csv
TR12SAMU,paleoData,57.062892031,Wood,104.1,21.67,1850.0,Point,,matlab,0.0,,3d0891a30a9df59f745e87ba1338d046,http://lipdverse.org/iso2k/1_0_0/TR12SAMU.html,2004,1705,0,wood,0,0,this compilation,iso2k100_TR12SAMU,"[{'version': '1.0.2', 'lastVersion': '1.0.1', 'curator': 'nicholas', 'timestamp': '2022-08-16 23:29:54 UTC', 'changes': {'Paleo Interpretation metadata': [[""d18O (TR12SAMU00): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (TR12SAMU00): interpretation4_scope: '' has been replaced by 'isotope'""]]}}, {'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-12 20:09:46 UTC', 'notes': 'Updated lipdverse database entry with a changed file.', 'changes': {'Dataset': [['chronData has been added to this dataset']], 'ChronData table': [[""Column 'addR3TH4Gi1aTkohfADD', with variable name 'yearEnsemble', was added to the dataset""]]}}]",Sano M.,,,,,,,10.1029/2012JD017749,2012.0,"Sano, M., Xu, C. and Nakatsuka, T.: A 300-year Vietnam hydroclimate and ENSO variability record reconstructed from tree ringδ18O, Journal of Geophysical Research: Atmospheres, 117(D12), n/a–n/a, doi:10.1029/2012jd017749, 2012.",,,"Mu Cang Chai, Northern Vietnam",context.jsonld,1.3,meas,paleo0measurement0,nan,TR12SAMU.paleo0measurement0.csv
TR12SAMU,paleoData,57.062892031,Wood,104.1,21.67,1850.0,Point,,matlab,0.0,,3d0891a30a9df59f745e87ba1338d046,http://lipdverse.org/iso2k/1_0_0/TR12SAMU.html,2004,1705,0,wood,0,0,this compilation,iso2k100_TR12SAMU,"[{'version': '1.0.2', 'lastVersion': '1.0.1', 'curator': 'nicholas', 'timestamp': '2022-08-16 23:29:54 UTC', 'changes': {'Paleo Interpretation metadata': [[""d18O (TR12SAMU00): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (TR12SAMU00): interpretation4_scope: '' has been replaced by 'isotope'""]]}}, {'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-12 20:09:46 UTC', 'notes': 'Updated lipdverse database entry with a changed file.', 'changes': {'Dataset': [['chronData has been added to this dataset']], 'ChronData table': [[""Column 'addR3TH4Gi1aTkohfADD', with variable name 'yearEnsemble', was added to the dataset""]]}}]",Sano M.,,,,,,,10.1029/2012JD017749,2012.0,"Sano, M., Xu, C. and Nakatsuka, T.: A 300-year Vietnam hydroclimate and ENSO variability record reconstructed from tree ringδ18O, Journal of Geophysical Research: Atmospheres, 117(D12), n/a–n/a, doi:10.1029/2012jd017749, 2012.",,,"Mu Cang Chai, Northern Vietnam",context.jsonld,1.3,meas,paleo0measurement0,nan,TR12SAMU.paleo0measurement0.csv
TR12SAMU,paleoData,57.062892031,Wood,104.1,21.67,1850.0,Point,,matlab,0.0,,3d0891a30a9df59f745e87ba1338d046,http://lipdverse.org/iso2k/1_0_0/TR12SAMU.html,2004,1705,0,wood,0,0,this compilation,iso2k100_TR12SAMU,"[{'version': '1.0.2', 'lastVersion': '1.0.1', 'curator': 'nicholas', 'timestamp': '2022-08-16 23:29:54 UTC', 'changes': {'Paleo Interpretation metadata': [[""d18O (TR12SAMU00): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (TR12SAMU00): interpretation4_scope: '' has been replaced by 'isotope'""]]}}, {'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-12 20:09:46 UTC', 'notes': 'Updated lipdverse database entry with a changed file.', 'changes': {'Dataset': [['chronData has been added to this dataset']], 'ChronData table': [[""Column 'addR3TH4Gi1aTkohfADD', with variable name 'yearEnsemble', was added to the dataset""]]}}]",Sano M.,,,,,,,10.1029/2012JD017749,2012.0,"Sano, M., Xu, C. and Nakatsuka, T.: A 300-year Vietnam hydroclimate and ENSO variability record reconstructed from tree ringδ18O, Journal of Geophysical Research: Atmospheres, 117(D12), n/a–n/a, doi:10.1029/2012jd017749, 2012.",,,"Mu Cang Chai, Northern Vietnam",context.jsonld,1.3,meas,paleo0measurement0,nan,TR12SAMU.paleo0measurement0.csv
TR12SAMU,paleoData,57.062892031,Wood,104.1,21.67,1850.0,Point,,matlab,0.0,,3d0891a30a9df59f745e87ba1338d046,http://lipdverse.org/iso2k/1_0_0/TR12SAMU.html,2004,1705,0,wood,0,0,this compilation,iso2k100_TR12SAMU,"[{'version': '1.0.2', 'lastVersion': '1.0.1', 'curator': 'nicholas', 'timestamp': '2022-08-16 23:29:54 UTC', 'changes': {'Paleo Interpretation metadata': [[""d18O (TR12SAMU00): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (TR12SAMU00): interpretation4_scope: '' has been replaced by 'isotope'""]]}}, {'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-12 20:09:46 UTC', 'notes': 'Updated lipdverse database entry with a changed file.', 'changes': {'Dataset': [['chronData has been added to this dataset']], 'ChronData table': [[""Column 'addR3TH4Gi1aTkohfADD', with variable name 'yearEnsemble', was added to the dataset""]]}}]",Sano M.,,,,,,,10.1029/2012JD017749,2012.0,"Sano, M., Xu, C. and Nakatsuka, T.: A 300-year Vietnam hydroclimate and ENSO variability record reconstructed from tree ringδ18O, Journal of Geophysical Research: Atmospheres, 117(D12), n/a–n/a, doi:10.1029/2012jd017749, 2012.",,,"Mu Cang Chai, Northern Vietnam",context.jsonld,1.3,meas,paleo0measurement0,nan,TR12SAMU.paleo0measurement0.csv
